,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
31,cat31,1.0,65,53,,241,7,40,5,10,12,0,1,1,,5,7,8,Juventus,,1,01.12.2019 12:30,Serie A - Round 14,cat31,2.0,43,47,,168,0,8,9,6,2,6,1,1,,1,1,11,Sassuolo,,4,01.12.2019 12:30,Serie A - Round 14
32,cat32,1.0,83,51,,267,4,46,6,10,4,3,0,1,,3,1,5,Fiorentina,293,0,30.11.2019 20:45,Serie A - Round 14,cat32,2.0,41,49,,150,1,13,9,7,3,1,0,2,,0,3,8,Lecce,187,1,30.11.2019 20:45,Serie A - Round 14
33,cat33,1.0,76,53,,263,5,61,7,12,9,2,0,0,,4,5,9,Fiorentina,283,1,30.11.2019 20:45,Serie A - Round 14,cat33,2.0,46,47,,122,1,11,12,7,3,5,1,1,,0,3,7,Lecce,159,2,30.11.2019 20:45,Serie A - Round 14
34,cat34,1.0,55,60,,213,5,22,5,9,0,0,0,1,,0,0,12,Genoa,,,30.11.2019 18:00,Serie A - Round 14,cat34,2.0,48,40,,131,2,26,9,5,4,0,0,0,,4,0,9,Torino,,,30.11.2019 18:00,Serie A - Round 14
35,cat35,1.0,58,62,,267,1,29,10,10,5,2,0,0,0,2,3,9,Genoa,,2,30.11.2019 18:00,Serie A - Round 14,cat35,2.0,57,38,,143,2,19,9,8,6,3,1,0,1,3,3,7,Torino,,3,30.11.2019 18:00,Serie A - Round 14
36,cat36,1.0,36,30,,74,0,9,8,7,3,6,0,1,,2,1,9,Brescia,,1,30.11.2019 15:00,Serie A - Round 14,cat36,2.0,54,70,,262,9,33,7,7,13,1,1,0,,6,7,2,Atalanta,,1,30.11.2019 15:00,Serie A - Round 14
37,cat37,1.0,52,32,,113,2,20,7,7,6,3,0,1,,2,4,13,Brescia,,0,30.11.2019 15:00,Serie A - Round 14,cat37,2.0,65,68,,246,2,35,8,6,6,4,2,0,,1,5,5,Atalanta,,2,30.11.2019 15:00,Serie A - Round 14
38,cat38,1.0,50,40,0,136,5,36,5,7,5,2,0,0,,2,3,14,Spal,,2,25.11.2019 20:45,Serie A - Round 13,cat38,2.0,55,60,0,228,4,19,6,5,3,3,0,2,,1,2,8,Genoa,,0,25.11.2019 20:45,Serie A - Round 13
39,cat39,1.0,47,42,0,112,0,21,7,7,8,3,1,1,,4,4,11,Spal,,0,25.11.2019 20:45,Serie A - Round 13,cat39,2.0,48,58,0,182,0,23,7,8,8,3,1,0,,4,4,10,Genoa,,1,25.11.2019 20:45,Serie A - Round 13
40,cat40,1.0,66,52,,193,4,24,7,14,4,0,0,3,,3,1,6,Lecce,,0,25.11.2019 15:00,Serie A - Round 13,cat40,2.0,51,48,,178,2,15,13,10,3,1,1,3,,2,1,9,Cagliari,,2,25.11.2019 15:00,Serie A - Round 13
41,cat41,1.0,58,56,,225,7,45,6,7,13,0,2,0,1,6,7,6,Lecce,,2,25.11.2019 15:00,Serie A - Round 13,cat41,2.0,38,44,,112,0,10,6,6,3,5,1,1,2,2,1,7,Cagliari,,0,25.11.2019 15:00,Serie A - Round 13
42,cat42,1.0,63,44,,144,3,22,2,14,9,0,1,1,,3,6,2,Sampdoria,,0,24.11.2019 18:00,Serie A - Round 13,cat42,2.0,42,56,,186,2,18,12,3,1,5,1,4,,0,1,3,Udinese,,2,24.11.2019 18:00,Serie A - Round 13
43,cat43,1.0,90,63,,270,5,26,6,11,10,1,1,0,0,3,7,5,Sampdoria,,2,24.11.2019 18:00,Serie A - Round 13,cat43,2.0,30,37,,127,0,10,10,4,4,6,0,1,1,3,1,8,Udinese,,1,24.11.2019 18:00,Serie A - Round 13
44,cat44,1.0,48,56,,215,9,48,10,3,5,1,0,1,,5,0,4,AS Roma,,,24.11.2019 15:00,Serie A - Round 13,cat44,2.0,34,44,,179,4,11,3,11,4,0,0,0,,3,1,8,Brescia,,,24.11.2019 15:00,Serie A - Round 13
45,cat45,1.0,59,66,,236,8,37,7,9,9,1,3,1,,3,6,5,AS Roma,,1,24.11.2019 15:00,Serie A - Round 13,cat45,2.0,29,34,,123,2,14,7,8,1,3,0,2,,0,1,9,Brescia,,1,24.11.2019 15:00,Serie A - Round 13
46,cat46,1.0,42,49,,219,3,27,6,6,3,4,1,1,,2,1,6,Sassuolo,,1,24.11.2019 15:00,Serie A - Round 13,cat46,2.0,57,51,,172,2,39,6,7,6,0,1,0,,1,5,9,Lazio,,2,24.11.2019 15:00,Serie A - Round 13
47,cat47,1.0,53,53,,292,2,23,8,10,2,0,0,1,,1,1,8,Sassuolo,,0,24.11.2019 15:00,Serie A - Round 13,cat47,2.0,59,47,,229,6,32,8,7,4,1,1,1,,3,1,3,Lazio,,1,24.11.2019 15:00,Serie A - Round 13
48,cat48,1.0,58,50,,195,5,29,9,5,9,1,0,1,,3,6,8,Verona,,2,24.11.2019 15:00,Serie A - Round 13,cat48,2.0,47,50,,169,3,20,4,10,2,6,0,0,,1,1,9,Fiorentina,,0,24.11.2019 15:00,Serie A - Round 13
49,cat49,1.0,53,48,,144,3,22,9,5,4,1,1,3,,2,2,9,Verona,,1,24.11.2019 15:00,Serie A - Round 13,cat49,2.0,52,52,,181,3,25,4,14,5,1,0,1,,4,1,7,Fiorentina,,2,24.11.2019 15:00,Serie A - Round 13
50,cat50,1.0,68,61,,263,8,49,6,7,3,3,1,0,,0,3,6,Bologna,,1,24.11.2019 12:30,Serie A - Round 13,cat50,2.0,27,39,,113,1,15,6,5,5,2,1,1,,1,4,16,Parma,,1,24.11.2019 12:30,Serie A - Round 13
51,cat51,1.0,53,52,,222,7,41,12,12,8,2,1,0,,4,4,4,Bologna,,0,24.11.2019 12:30,Serie A - Round 13,cat51,2.0,49,48,,104,1,22,12,12,6,3,1,0,,3,3,6,Parma,,2,24.11.2019 12:30,Serie A - Round 13
52,cat52,1.0,76,62,,174,9,39,5,14,2,2,0,2,,1,1,5,Torino,,0,23.11.2019 20:45,Serie A - Round 13,cat52,2.0,27,38,,81,3,14,11,7,4,1,2,2,,0,4,10,Inter,,1,23.11.2019 20:45,Serie A - Round 13
53,cat53,1.0,73,56,,257,3,26,5,9,3,0,0,1,,2,1,3,Torino,,2,23.11.2019 20:45,Serie A - Round 13,cat53,2.0,46,44,,222,1,14,7,5,2,1,1,1,,1,1,14,Inter,,2,23.11.2019 20:45,Serie A - Round 13
54,cat54,1.0,41,46,0,,2,27,10,6,7,2,1,0,,5,2,12,AC Milan,,1,23.11.2019 18:00,Serie A - Round 13,cat54,2.0,66,54,0,,2,18,5,10,4,1,1,0,,1,3,10,Napoli,,0,23.11.2019 18:00,Serie A - Round 13
55,cat55,1.0,51,48,,413,1,20,9,9,4,3,0,1,,2,2,16,AC Milan,,2,23.11.2019 18:00,Serie A - Round 13,cat55,2.0,60,52,,463,2,28,10,10,8,2,0,0,,5,3,10,Napoli,,2,23.11.2019 18:00,Serie A - Round 13
56,cat56,1.0,54,50,,160,2,22,11,7,10,1,0,0,,3,7,12,Atalanta,,3,23.11.2019 15:00,Serie A - Round 13,cat56,2.0,67,50,,204,3,15,10,10,5,7,0,0,,4,1,3,Juventus,,3,23.11.2019 15:00,Serie A - Round 13
57,cat57,1.0,79,52,,170,6,42,6,3,4,1,1,0,,2,2,13,Atalanta,,2,23.11.2019 15:00,Serie A - Round 13,cat57,2.0,41,48,,202,0,15,3,5,6,1,3,0,,2,4,9,Juventus,,0,23.11.2019 15:00,Serie A - Round 13
58,cat58,1.0,86,54,,207,3,31,6,5,3,3,0,3,,1,2,,Juventus,,0,10.11.2019 20:45,Serie A - Round 12,cat58,2.0,45,46,,172,2,23,5,9,5,2,0,0,,2,3,,AC Milan,,2,10.11.2019 20:45,Serie A - Round 12
59,cat59,1.0,75,52,,196,2,19,7,5,8,4,1,1,,5,3,,Juventus,,1,10.11.2019 20:45,Serie A - Round 12,cat59,2.0,49,48,,159,3,22,5,8,5,2,0,0,,1,4,,AC Milan,,3,10.11.2019 20:45,Serie A - Round 12
60,cat60,1.0,45,39,,126,4,24,8,3,6,1,0,0,,3,3,9,Parma,,1,10.11.2019 18:00,Serie A - Round 12,cat60,2.0,79,61,,228,4,22,2,8,3,3,0,1,,2,1,9,AS Roma,,1,10.11.2019 18:00,Serie A - Round 12
61,cat61,1.0,49,37,,118,1,19,8,7,7,6,2,1,,2,5,9,Parma,,2,10.11.2019 18:00,Serie A - Round 12,cat61,2.0,64,63,,210,6,32,7,9,7,3,0,0,,1,6,10,AS Roma,,1,10.11.2019 18:00,Serie A - Round 12
62,cat62,1.0,76,61,,250,7,57,4,5,9,3,1,0,,5,4,6,Lazio,,1,10.11.2019 15:00,Serie A - Round 12,cat62,2.0,25,39,,161,1,13,4,4,8,3,1,1,,4,4,5,Lecce,,1,10.11.2019 15:00,Serie A - Round 12
63,cat63,1.0,44,49,,173,2,29,4,5,8,5,3,1,,5,3,8,Lazio,,1,10.11.2019 15:00,Serie A - Round 12,cat63,2.0,50,51,,180,2,30,6,4,10,0,1,0,,4,6,2,Lecce,,2,10.11.2019 15:00,Serie A - Round 12
64,cat64,1.0,41,36,,81,1,16,8,6,2,2,0,1,,2,0,17,Sampdoria,,0,10.11.2019 15:00,Serie A - Round 12,cat64,2.0,73,64,,330,3,31,5,8,4,0,0,1,,2,2,6,Atalanta,,1,10.11.2019 15:00,Serie A - Round 12
65,cat65,1.0,71,44,,150,0,22,11,8,3,1,0,2,0,1,2,14,Sampdoria,,2,10.11.2019 15:00,Serie A - Round 12,cat65,2.0,46,56,,182,4,27,8,13,3,2,0,0,1,2,1,7,Atalanta,,3,10.11.2019 15:00,Serie A - Round 12
66,cat66,1.0,48,58,,195,1,20,7,7,4,2,0,3,,1,3,10,Udinese,,1,10.11.2019 15:00,Serie A - Round 12,cat66,2.0,51,42,,168,4,12,6,10,4,3,0,1,,2,2,11,Spal,,1,10.11.2019 15:00,Serie A - Round 12
67,cat67,1.0,56,62,,179,2,36,7,8,7,2,0,1,,6,1,4,Udinese,,2,10.11.2019 15:00,Serie A - Round 12,cat67,2.0,41,38,,112,3,13,8,10,6,1,0,0,,4,2,4,Spal,,4,10.11.2019 15:00,Serie A - Round 12
68,cat68,1.0,0,51,,225,3,16,1,11,6,1,3,2,,1,5,8,Cagliari,,0,10.11.2019 12:30,Serie A - Round 12,cat68,2.0,41,49,,176,4,19,11,4,2,2,0,1,,1,1,13,Fiorentina,,2,10.11.2019 12:30,Serie A - Round 12
69,cat69,1.0,94,38,,179,2,19,11,8,6,4,2,1,,3,3,12,Cagliari,,1,10.11.2019 12:30,Serie A - Round 12,cat69,2.0,75,62,,247,2,36,4,10,8,1,2,2,,2,6,9,Fiorentina,,1,10.11.2019 12:30,Serie A - Round 12
70,cat70,1.0,58,40,,172,3,27,10,11,5,0,0,1,,4,1,8,Napoli,,0,09.11.2019 20:45,Serie A - Round 12,cat70,2.0,37,60,,243,0,21,9,10,2,1,0,1,,2,0,6,Genoa,,1,09.11.2019 20:45,Serie A - Round 12
71,cat71,1.0,70,50,,167,2,43,5,10,8,3,0,2,,1,7,10,Napoli,,1,09.11.2019 20:45,Serie A - Round 12,cat71,2.0,31,50,,232,2,18,10,8,6,7,0,0,,3,3,8,Genoa,,3,09.11.2019 20:45,Serie A - Round 12
72,cat72,1.0,54,65,,248,5,41,6,6,11,1,0,3,,3,8,4,Inter,,2,09.11.2019 18:00,Serie A - Round 12,cat72,2.0,35,35,,127,1,12,6,9,4,8,1,0,,2,2,3,Verona,,1,09.11.2019 18:00,Serie A - Round 12
73,cat73,1.0,66,63,,209,4,43,8,5,8,0,2,0,,3,5,4,Inter,,1,09.11.2019 18:00,Serie A - Round 12,cat73,2.0,56,37,,141,2,26,5,8,1,3,0,0,,1,0,14,Verona,,0,09.11.2019 18:00,Serie A - Round 12
74,cat74,1.0,45,44,,148,0,14,13,2,0,0,0,0,1,0,0,12,Brescia,,3,09.11.2019 15:00,Serie A - Round 12,cat74,2.0,62,56,,196,1,20,8,10,5,0,2,1,0,3,2,6,Torino,,1,09.11.2019 15:00,Serie A - Round 12
75,cat75,1.0,49,38,,107,4,28,5,10,5,3,0,0,,2,3,5,Brescia,,2,09.11.2019 15:00,Serie A - Round 12,cat75,2.0,42,62,,188,3,23,9,5,7,3,2,2,,2,5,12,Torino,,2,09.11.2019 15:00,Serie A - Round 12
76,cat76,1.0,64,51,,258,1,19,8,6,4,3,1,2,,1,3,,Sassuolo,,,08.11.2019 20:45,Serie A - Round 12,cat76,2.0,36,49,,245,1,24,6,9,4,2,0,0,,1,3,,Bologna,,,08.11.2019 20:45,Serie A - Round 12
77,cat77,1.0,59,45,,170,3,23,8,12,9,3,2,0,,4,5,,Sassuolo,,2,08.11.2019 20:45,Serie A - Round 12,cat77,2.0,62,55,,179,3,26,11,10,5,3,1,2,,1,4,,Bologna,,6,08.11.2019 20:45,Serie A - Round 12
78,cat78,1.0,50,53,,144,5,23,7,9,4,1,0,1,,3,1,1,Spal,,1,04.11.2019 20:45,Serie A - Round 11,cat78,2.0,43,47,,133,3,20,8,8,5,1,0,1,,4,1,5,Sampdoria,,1,04.11.2019 20:45,Serie A - Round 11
79,cat79,1.0,72,61,,194,3,35,5,9,4,2,0,2,,2,2,1,Spal,,2,04.11.2019 20:45,Serie A - Round 11,cat79,2.0,45,39,,87,2,22,8,7,4,2,1,1,,1,3,0,Sampdoria,,0,04.11.2019 20:45,Serie A - Round 11
80,cat80,1.0,49,44,,163,6,28,5,7,6,3,1,1,,2,4,8,AC Milan,,0,03.11.2019 20:45,Serie A - Round 11,cat80,2.0,43,56,,204,0,25,5,6,5,3,1,2,,1,4,8,Lazio,,1,03.11.2019 20:45,Serie A - Round 11
81,cat81,1.0,58,52,,190,2,19,7,8,3,2,0,1,,3,0,13,AC Milan,,3,03.11.2019 20:45,Serie A - Round 11,cat81,2.0,61,48,,211,4,25,8,8,3,0,1,0,,0,3,11,Lazio,,4,03.11.2019 20:45,Serie A - Round 11
82,cat82,1.0,59,52,,226,3,29,5,13,4,0,0,2,,4,0,5,Fiorentina,,0,03.11.2019 18:00,Serie A - Round 11,cat82,2.0,35,48,,139,1,21,10,7,3,0,1,3,,2,1,10,Parma,,2,03.11.2019 18:00,Serie A - Round 11
83,cat83,1.0,71,58,,227,2,41,10,11,11,2,1,0,,7,4,8,Fiorentina,,2,03.11.2019 18:00,Serie A - Round 11,cat83,2.0,52,42,,119,1,9,10,10,4,3,0,2,,2,2,6,Parma,,0,03.11.2019 18:00,Serie A - Round 11
84,cat84,1.0,61,59,,254,4,26,7,6,5,1,1,0,,4,1,5,Genoa,,0,03.11.2019 15:00,Serie A - Round 11,cat84,2.0,44,41,,186,3,25,5,7,7,0,1,0,,5,2,10,Udinese,,1,03.11.2019 15:00,Serie A - Round 11
85,cat85,1.0,65,63,,247,4,42,4,8,5,1,0,0,,4,1,6,Genoa,,0,03.11.2019 15:00,Serie A - Round 11,cat85,2.0,49,37,,109,2,23,8,4,6,1,2,0,,3,3,12,Udinese,,1,03.11.2019 15:00,Serie A - Round 11
86,cat86,1.0,32,37,,149,3,23,5,8,4,0,2,0,,0,4,6,Lecce,,0,03.11.2019 15:00,Serie A - Round 11,cat86,2.0,56,63,,301,3,22,8,7,6,2,1,0,,5,1,8,Sassuolo,,2,03.11.2019 15:00,Serie A - Round 11
87,cat87,1.0,44,41,,171,3,26,9,8,2,3,0,1,,2,0,8,Lecce,,2,03.11.2019 15:00,Serie A - Round 11,cat87,2.0,64,59,,259,3,42,8,7,6,0,1,0,,2,4,2,Sassuolo,,1,03.11.2019 15:00,Serie A - Round 11
88,cat88,1.0,52,55,,185,4,19,11,8,5,2,0,2,,2,3,3,Verona,,1,03.11.2019 15:00,Serie A - Round 11,cat88,2.0,37,45,,123,0,20,8,15,6,3,0,1,,4,2,5,Brescia,,3,03.11.2019 15:00,Serie A - Round 11
89,cat89,1.0,48,55,,154,1,19,7,10,6,2,2,0,0,3,3,4,Verona,,0,03.11.2019 15:00,Serie A - Round 11,cat89,2.0,68,45,,176,1,27,8,8,5,1,1,1,1,2,3,5,Brescia,,1,03.11.2019 15:00,Serie A - Round 11
90,cat90,1.0,59,52,,198,2,28,7,10,2,5,0,1,1,1,1,8,Atalanta,235,0,03.11.2019 12:30,Serie A - Round 11,cat90,2.0,50,48,,166,2,23,10,7,10,1,1,0,0,4,6,13,Cagliari,214,2,03.11.2019 12:30,Serie A - Round 11
91,cat91,1.0,68,62,,261,11,44,8,8,9,1,0,0,,7,2,6,Atalanta,284,2,03.11.2019 12:30,Serie A - Round 11,cat91,2.0,28,38,,175,0,11,8,7,2,2,1,1,,0,2,5,Cagliari,192,1,03.11.2019 12:30,Serie A - Round 11
92,cat92,1.0,43,42,,93,8,26,7,10,6,4,0,0,,3,3,5,Torino,,1,02.11.2019 20:45,Serie A - Round 11,cat92,2.0,51,58,,197,3,27,7,6,7,3,0,1,,3,4,12,Juventus,,0,02.11.2019 20:45,Serie A - Round 11
93,cat93,1.0,50,44,,115,3,24,15,12,1,5,0,1,,0,1,6,Torino,,4,02.11.2019 20:45,Serie A - Round 11,cat93,2.0,48,56,,170,3,16,9,15,7,1,1,2,,1,6,8,Juventus,,2,02.11.2019 20:45,Serie A - Round 11
94,cat94,1.0,65,48,,188,1,29,8,13,5,4,0,0,,3,2,4,Bologna,,1,02.11.2019 18:00,Serie A - Round 11,cat94,2.0,62,52,,188,2,22,9,8,4,2,0,5,,0,4,10,Inter,,1,02.11.2019 18:00,Serie A - Round 11
95,cat95,1.0,49,48,,171,1,26,4,14,3,3,1,1,,2,1,9,Bologna,,2,02.11.2019 18:00,Serie A - Round 11,cat95,2.0,53,52,,215,5,27,15,4,7,0,2,1,,2,5,8,Inter,,3,02.11.2019 18:00,Serie A - Round 11
