,H_datetime,H_Gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat,gameurl
10,13.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Celta Vigo,0,58,5,1,4,0,8,3,1,1,6,0,,,,,62,21,13.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Osasuna,1,42,4,2,1,1,8,1,1,1,9,1,,,,,53,11,cat10,https://www.flashscore.com/match/0bD61Yjn/#/match-summary/match-statistics/2
11,13.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Celta Vigo,0,46,6,0,3,3,5,4,5,2,5,1,,,,,51,21,13.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Osasuna,1,54,7,3,4,0,10,1,0,0,6,0,,,,,63,20,cat11,https://www.flashscore.com/match/0bD61Yjn/#/match-summary/match-statistics/1
12,13.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Villarreal,1,65,12,3,4,5,9,5,0,1,7,1,,,,,71,35,13.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Betis,1,35,6,2,1,3,7,1,0,2,10,2,,,,,30,16,cat12,https://www.flashscore.com/match/4jANcjjB/#/match-summary/match-statistics/2
13,13.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Villarreal,0,61,6,2,2,2,7,4,2,2,6,0,,,,,45,28,13.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Betis,1,39,6,3,1,2,6,3,1,2,7,1,,,,,48,21,cat13,https://www.flashscore.com/match/4jANcjjB/#/match-summary/match-statistics/1
14,13.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Getafe,0,26,1,0,1,0,7,2,3,1,12,5,1,,,,39,12,13.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Barcelona,0,74,8,1,6,1,16,1,1,0,5,1,0,,,,74,37,cat14,https://www.flashscore.com/match/jm6JbWz5/#/match-summary/match-statistics/2
15,13.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Getafe,0,24,4,2,2,0,8,1,1,3,8,3,0,,,,34,23,13.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Barcelona,0,76,6,3,1,2,8,3,1,2,6,1,1,,,,57,19,cat15,https://www.flashscore.com/match/jm6JbWz5/#/match-summary/match-statistics/1
16,14.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Cadiz CF,0,38,3,0,3,0,9,0,1,1,12,3,1,,,,42,17,14.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Alaves,0,62,6,1,2,3,11,3,1,0,7,2,0,,,,66,26,cat16,https://www.flashscore.com/match/zwXfurzp/#/match-summary/match-statistics/2
17,14.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Cadiz CF,1,50,9,3,3,3,9,2,1,1,7,,,,,,49,18,14.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Alaves,0,50,4,1,3,0,7,1,1,2,8,,,,,,52,24,cat17,https://www.flashscore.com/match/zwXfurzp/#/match-summary/match-statistics/1
18,14.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Atl. Madrid,2,40,8,4,3,1,6,1,1,3,3,1,,,,,38,35,14.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Granada CF,1,60,7,4,0,3,4,3,0,2,6,0,,,,,56,24,cat18,https://www.flashscore.com/match/M7E22Eyt/#/match-summary/match-statistics/2
19,14.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Atl. Madrid,1,50,6,2,3,1,4,2,2,0,12,2,,,,,61,32,14.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 1",Granada CF,0,50,0,0,0,0,13,0,0,1,3,1,,,,,51,7,cat19,https://www.flashscore.com/match/M7E22Eyt/#/match-summary/match-statistics/1
20,18.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Mallorca,0,49,5,0,4,1,7,4,4,2,6,1,,,,,49,35,18.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Villarreal,1,51,11,3,4,4,10,1,1,0,6,2,,,,,53,27,cat20,https://www.flashscore.com/match/fgjw25sc/#/match-summary/match-statistics/2
21,18.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Mallorca,0,31,3,1,0,2,5,2,2,0,6,1,,,,,30,13,18.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Villarreal,0,69,4,0,3,1,10,4,0,1,5,2,,,,,67,30,cat21,https://www.flashscore.com/match/fgjw25sc/#/match-summary/match-statistics/1
22,18.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Valencia,1,40,4,2,0,2,4,3,1,1,8,,,,,,51,12,18.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Las Palmas,0,60,5,1,3,1,8,2,1,1,4,,,,,,49,13,cat22,https://www.flashscore.com/match/fgSUiLJk/#/match-summary/match-statistics/2
23,18.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Valencia,0,36,5,2,2,1,2,3,1,0,4,,,,,,48,24,18.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Las Palmas,0,64,2,0,1,1,6,2,0,2,2,,,,,,51,19,cat23,https://www.flashscore.com/match/fgSUiLJk/#/match-summary/match-statistics/1
24,19.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Real Sociedad,0,43,3,0,3,0,8,2,0,4,9,1,,,,,50,17,19.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Celta Vigo,1,57,12,5,4,3,9,5,0,0,8,1,,,,,52,14,cat24,https://www.flashscore.com/match/xxnbcsdS/#/match-summary/match-statistics/2
25,19.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Real Sociedad,1,61,8,2,2,4,7,7,0,1,3,1,,,,,65,33,19.08.2023 17:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Celta Vigo,0,39,5,1,2,2,3,2,3,1,4,0,,,,,29,17,cat25,https://www.flashscore.com/match/xxnbcsdS/#/match-summary/match-statistics/1
26,19.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Almeria,0,52,7,2,4,1,11,1,0,2,2,1,,,,,52,36,19.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Real Madrid,2,48,11,4,7,0,2,1,2,2,9,0,,,,,48,30,cat26,https://www.flashscore.com/match/2a3iv2kj/#/match-summary/match-statistics/2
27,19.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Almeria,1,34,13,6,4,3,5,3,1,4,8,,,,,,27,12,19.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Real Madrid,1,66,14,5,4,5,10,4,2,5,4,,,,,,63,26,cat27,https://www.flashscore.com/match/2a3iv2kj/#/match-summary/match-statistics/1
28,19.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Osasuna,0,73,14,6,3,5,10,4,0,0,5,1,1,,,,90,62,19.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Ath Bilbao,0,27,3,0,2,1,5,1,0,6,9,4,1,,,,24,8,cat28,https://www.flashscore.com/match/UBrja3RF/#/match-summary/match-statistics/2
29,19.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Osasuna,0,51,4,1,2,1,4,1,2,0,4,0,,,,,51,16,19.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Ath Bilbao,2,49,5,2,2,1,6,2,0,1,5,1,,,,,48,28,cat29,https://www.flashscore.com/match/UBrja3RF/#/match-summary/match-statistics/1
30,20.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Girona,2,66,6,5,0,1,11,1,2,2,9,1,,,,,46,17,20.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Getafe,0,34,5,2,3,0,10,0,1,3,10,2,,,,,46,31,cat30,https://www.flashscore.com/match/rJOQh14q/#/match-summary/match-statistics/2
31,20.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Girona,1,64,1,1,0,0,11,2,1,0,2,1,,,,,51,10,20.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Getafe,0,36,4,0,3,1,3,2,1,0,10,3,,,,,60,19,cat31,https://www.flashscore.com/match/rJOQh14q/#/match-summary/match-statistics/1
32,20.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Barcelona,2,72,16,5,5,6,13,6,1,0,3,1,,,,,58,48,20.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Cadiz CF,0,28,6,0,4,2,5,0,1,3,12,1,,,,,36,10,cat32,https://www.flashscore.com/match/tj2ewM4d/#/match-summary/match-statistics/2
33,20.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Barcelona,0,78,8,5,1,2,10,4,0,1,6,3,,,,,64,37,20.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Cadiz CF,0,22,4,1,3,0,5,2,0,5,10,2,,,,,24,21,cat33,https://www.flashscore.com/match/tj2ewM4d/#/match-summary/match-statistics/1
34,20.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Betis,0,47,4,0,1,3,6,0,1,1,6,1,,,,,40,18,20.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Atl. Madrid,0,53,5,1,2,2,7,6,2,0,3,0,,,,,58,35,cat34,https://www.flashscore.com/match/bomfbNtM/#/match-summary/match-statistics/2
35,20.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Betis,0,59,10,0,7,3,5,2,2,0,4,1,,,,,66,32,20.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Atl. Madrid,0,41,0,0,0,0,6,1,0,0,5,1,,,,,44,15,cat35,https://www.flashscore.com/match/bomfbNtM/#/match-summary/match-statistics/1
36,21.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Alaves,2,31,5,4,1,0,8,3,0,0,9,1,,,,,39,15,21.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Sevilla,1,69,3,1,1,1,9,1,0,2,8,2,,,,,69,29,cat36,https://www.flashscore.com/match/jLqn0qC9/#/match-summary/match-statistics/2
37,21.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Alaves,2,35,9,3,6,0,7,1,0,0,5,,,,,,34,23,21.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Sevilla,2,65,9,1,3,5,5,3,1,1,5,,,,,,59,22,cat37,https://www.flashscore.com/match/jLqn0qC9/#/match-summary/match-statistics/1
38,21.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Granada CF,0,44,7,3,3,1,7,1,0,3,11,1,1,,,,42,25,21.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Rayo Vallecano,2,56,10,5,4,1,11,2,1,3,7,1,0,,,,45,22,cat38,https://www.flashscore.com/match/8dfs1Pd3/#/match-summary/match-statistics/2
39,21.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Granada CF,0,54,7,4,2,1,12,4,1,4,3,1,,,,,23,26,21.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 2",Rayo Vallecano,0,46,7,4,2,1,4,4,6,4,4,0,,,,,56,19,cat39,https://www.flashscore.com/match/8dfs1Pd3/#/match-summary/match-statistics/1
40,25.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Las Palmas,0,46,4,3,1,0,17,2,1,1,5,0,,,,,46,15,25.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Real Sociedad,0,54,7,1,3,3,5,5,3,3,14,3,,,,,58,16,cat40,https://www.flashscore.com/match/rF8PD2t9/#/match-summary/match-statistics/2
41,25.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Las Palmas,0,58,7,2,2,3,16,3,2,0,2,1,,,,,56,25,25.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Real Sociedad,0,42,1,0,1,0,5,2,1,2,15,1,,,,,51,14,cat41,https://www.flashscore.com/match/rF8PD2t9/#/match-summary/match-statistics/1
42,25.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Celta Vigo,0,38,5,1,2,2,8,0,0,1,8,2,,,,,36,21,25.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Real Madrid,1,62,5,2,3,0,7,4,1,1,8,3,,,,,67,30,cat42,https://www.flashscore.com/match/S6Qxjal2/#/match-summary/match-statistics/2
43,25.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Celta Vigo,0,34,8,3,4,1,8,3,0,1,11,,,,,,45,18,25.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Real Madrid,0,66,5,1,2,2,11,1,2,3,6,,,,,,67,27,cat43,https://www.flashscore.com/match/S6Qxjal2/#/match-summary/match-statistics/1
44,26.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Cadiz CF,1,61,6,2,0,4,12,4,0,1,11,0,1,,,,48,18,26.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Almeria,1,39,3,2,1,0,10,0,1,1,11,3,1,,,,29,6,cat44,https://www.flashscore.com/match/xx8TCMeF/#/match-summary/match-statistics/2
45,26.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Cadiz CF,0,43,5,1,4,0,10,3,0,0,5,0,,,,,59,22,26.08.2023 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Almeria,0,57,2,0,1,1,5,3,0,1,11,2,,,,,52,20,cat45,https://www.flashscore.com/match/xx8TCMeF/#/match-summary/match-statistics/1
46,26.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Granada CF,2,45,5,2,2,1,14,4,0,3,2,0,,,,,32,17,26.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Mallorca,1,55,7,4,2,1,3,3,0,0,15,4,,,,,33,18,cat46,https://www.flashscore.com/match/4O9LErR2/#/match-summary/match-statistics/2
47,26.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Granada CF,1,59,5,2,1,2,14,1,1,0,9,2,,,,,37,15,26.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Mallorca,1,41,3,1,2,0,8,0,1,1,12,3,,,,,38,11,cat47,https://www.flashscore.com/match/4O9LErR2/#/match-summary/match-statistics/1
48,26.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Sevilla,0,57,7,0,4,3,10,3,4,0,7,2,,,,,58,38,26.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Girona,1,43,4,1,3,0,10,2,1,0,9,0,,,,,45,6,cat48,https://www.flashscore.com/match/zDm46KYr/#/match-summary/match-statistics/2
49,26.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Sevilla,1,44,14,4,9,1,9,3,0,1,4,0,,,,,65,36,26.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Girona,1,56,4,2,2,0,4,4,0,3,9,1,,,,,36,8,cat49,https://www.flashscore.com/match/zDm46KYr/#/match-summary/match-statistics/1
50,27.08.2023 17:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Villarreal,1,33,4,1,2,1,12,1,2,5,9,2,,,,,44,15,27.08.2023 17:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Barcelona,2,67,13,7,3,3,12,2,3,0,9,1,,,,,65,31,cat50,https://www.flashscore.com/match/Y31xB0QR/#/match-summary/match-statistics/2
51,27.08.2023 17:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Villarreal,2,45,9,5,1,3,4,1,3,2,3,1,,,,,49,16,27.08.2023 17:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Barcelona,2,55,8,4,1,3,6,4,0,3,5,2,,,,,50,21,cat51,https://www.flashscore.com/match/Y31xB0QR/#/match-summary/match-statistics/1
52,27.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Valencia,1,73,9,4,4,1,9,4,1,0,7,1,,,,,71,38,27.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Osasuna,1,27,4,1,2,1,7,3,0,3,8,3,,,,,35,20,cat52,https://www.flashscore.com/match/rwm85vlk/#/match-summary/match-statistics/2
53,27.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Valencia,0,57,7,0,6,1,6,2,2,0,6,2,,,,,53,35,27.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Osasuna,1,43,3,1,1,1,7,0,1,0,4,1,,,,,67,17,cat53,https://www.flashscore.com/match/rwm85vlk/#/match-summary/match-statistics/1
54,27.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Ath Bilbao,1,38,3,2,1,0,6,2,0,1,17,4,,,,,59,21,27.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Betis,0,62,4,1,1,2,14,1,2,1,5,1,,,,,48,16,cat54,https://www.flashscore.com/match/lGRYjuZe/#/match-summary/match-statistics/2
55,27.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Ath Bilbao,3,56,11,4,4,3,4,3,2,1,6,0,,,,,79,32,27.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Betis,2,44,5,3,2,0,8,2,0,1,6,1,,,,,35,13,cat55,https://www.flashscore.com/match/lGRYjuZe/#/match-summary/match-statistics/1
56,28.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Getafe,1,47,10,3,7,0,9,3,0,2,6,1,,,,,43,25,28.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Alaves,0,53,10,2,5,3,7,3,1,2,10,2,,,,,44,23,cat56,https://www.flashscore.com/match/MToC4b3e/#/match-summary/match-statistics/2
57,28.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Getafe,0,47,5,1,2,2,7,1,0,0,7,,,,,,47,30,28.08.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Alaves,0,53,6,0,4,2,7,2,2,1,5,,,,,,41,21,cat57,https://www.flashscore.com/match/MToC4b3e/#/match-summary/match-statistics/1
58,28.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Rayo Vallecano,0,60,6,2,2,2,7,3,1,1,10,3,,,,,58,41,28.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Atl. Madrid,4,40,7,5,2,0,11,2,1,2,10,3,,,,,36,11,cat58,https://www.flashscore.com/match/juCXBtBL/#/match-summary/match-statistics/2
59,28.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Rayo Vallecano,0,52,6,1,5,0,6,5,2,2,9,1,,,,,86,25,28.08.2023 21:30,"FOOTBALL
SPAIN: LALIGA - ROUND 3",Atl. Madrid,3,48,10,5,2,3,10,1,0,1,7,0,,,,,37,4,cat59,https://www.flashscore.com/match/juCXBtBL/#/match-summary/match-statistics/1
60,01.09.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Cadiz CF,1,49,5,1,2,2,8,3,0,2,11,3,,,,,50,17,01.09.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Villarreal,0,51,4,2,0,2,11,3,1,0,6,3,,,,,44,16,cat60,https://www.flashscore.com/match/AkS6QuQE/#/match-summary/match-statistics/2
61,01.09.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Cadiz CF,2,35,13,3,4,6,9,4,2,0,10,2,0,,,,39,35,01.09.2023 19:30,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Villarreal,1,65,3,1,2,0,12,0,1,1,9,1,1,,,,43,19,cat61,https://www.flashscore.com/match/AkS6QuQE/#/match-summary/match-statistics/1
62,01.09.2023 22:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Almeria,2,63,11,4,4,3,5,2,0,4,3,0,,,,,74,27,01.09.2023 22:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Celta Vigo,1,37,7,5,2,0,3,4,1,2,5,1,,,,,52,36,cat62,https://www.flashscore.com/match/4hyH3II1/#/match-summary/match-statistics/2
63,01.09.2023 22:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Almeria,0,63,5,1,4,0,6,4,1,1,6,1,,,,,52,25,01.09.2023 22:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Celta Vigo,2,37,7,3,2,2,8,1,2,1,4,0,,,,,38,28,cat63,https://www.flashscore.com/match/4hyH3II1/#/match-summary/match-statistics/1
64,02.09.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Real Sociedad,3,59,10,4,5,1,9,0,4,3,8,1,,,,,50,25,02.09.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Granada CF,2,41,8,5,1,2,11,3,1,1,7,3,,,,,47,19,cat64,https://www.flashscore.com/match/rcFgHym1/#/match-summary/match-statistics/2
65,02.09.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Real Sociedad,2,65,5,2,2,1,12,2,4,0,7,0,,,,,72,24,02.09.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 4",Granada CF,1,35,0,0,0,0,12,2,4,0,7,2,,,,,32,11,cat65,https://www.flashscore.com/match/rcFgHym1/#/match-summary/match-statistics/1
